tweet_id,label,content
149575277725483008,anger,when yer trying to watch a film on the tele and there is adverts!
140158541867646977,anger,Some people just don't get a hint
136463988769828864,anger,i have given my all...now i have nuthin 2 give...
139465402538409984,no_anger,I feel like I'm walking around in a daze #hurt
137009501256679424,anger,The beat of my hearrtt the beat of my hearrrtt it tears us aparttt the beat of my heartt   #hilaryduff #statssucks
148489468842741760,anger,stuck waiting for my parents with kevin I'm about to die or kill someone#debating &
146401542034030592,no_anger,listening to @PTXofficial christmas music instead of studying... uuuggghhhh #obsessions #love
145370644819869696,anger,Friday night. I'm still sick though. It sucks. But you know what doesn't? The Quad.   #dubstep
148600874141368321,anger,About to throw up from the picture i just saw
139803806673285120,anger,As if i missed corrie..  . #MyLifeIsOver. #DramaQueen.
138662539641888770,anger,Strathcona: Rich people who are desperate to remain cool by looking poor.  .
144265677031751681,anger,i hate wen i have to drive my mama and auntie around kuz dey always tryin to tell me how to drive ugh
144094275032973312,no_anger,"Seriously, @finallyaperson, @hooligannie and @j_cuellar should read the article in my last tweet. #depressing"
149814670788788224,no_anger,Watching polar express today at work #excited
137220971999408129,anger,ughhh.. here we go again..
149638773490192384,no_anger,@valshwagoutx22 yeahh he has nothing better to do with himself apparently #sad
1962243528,no_anger,@Champion1510 yeah... and neither of them are in huntsville   i would so quit both of my jobs here for one job there.
146664820052205568,anger,Why is my twitter possessed? It automatically makes me follow people I did not click to follow.
1753450376,no_anger,"happy mother's day, mom  I hope the breakfast was nice.  I love u ?"
1753664108,no_anger,it's good to see all my family  was a good day today
135805939977691137,anger,Don't be rude when I'm trying to help you out. Its not my problem that you can't live without a boyfriend.
137282512413143041,no_anger,Cant belive i just missed elbow on bbc because I was at work #sad
146126107069001728,no_anger,I just wanna feel okay again #cantsleep #lonely #exhausted
1957758099,no_anger,Isnt looking forward to going back to work. 3 days off isnt long enough
141018456937078784,no_anger,I guess I was never meant to be happy. #depressed
139080310989127680,no_anger,Your just not impressing me at all...#sad
148995789383925761,no_anger,Homeland season finale! Heard it was good! #showtimeshows #catchingup #excited
139082448175763457,anger,The closure of cosatguard centres will inevitably cost lives all in the name of saving money @SaveClydeCoastG
135219398679072769,anger,"i just want to sleep, but i'm completely wired.... why can't i just sleep?!"
137013368048455680,no_anger,This milkshake is about to b #love
137039869707956224,anger,@Matt_Adrian813 thanksgiving day ill be back.. yea im coming solo.
135460614008082433,no_anger,Watching My Best Friend's Wedding with @CPtwothree and @jordanhulsey. We are redefining masculinity. #Joy
148126840719020032,anger,@shelbyspurg14 She is a FREAK.   #poordarla #orcarla
139421413491748864,anger,I hate that feeling when your nose itches like you have to sneeze but you cant sneeze -___-
141907037062840321,anger,Only 8 valid years on my driving license #outrage
137742755916038145,no_anger,"With heather,jordan, and jake tommarro #excited"
146062247226130433,no_anger,“@__TeamPedro Nobody is textin me... #Neglected”
148662430753501187,no_anger,"COLD!!! Start to the day..... Up and out early, off to London for business meetings and venue viewing. Big things being created #exciting!!"
139428128471793664,no_anger,Friday can't come soon enough! #Excited!
1957469948,no_anger,@Lara82 Yeah  He was such a good..erm...entertainment )
1961190580,no_anger,"Traded her iPod for my brother`s cellphone. My phone died, e"
138460379029315585,anger,Taylor Swift is soo fucking dramatic. Myyy god your rich at least get someone who can't straighten your fucking hair better.  .
143866789250613248,anger,"I hate that mine and @cessssxO phones hate each other, and can't receive our texts   #lol"
1695805751,no_anger,Gettin ready to hit up the mall w/my mom &amp; Jayden!  DO ALL THINGS W/FAITH!!!!
142390971714379778,no_anger,My bff @Zepeda_Angelica is taking me out to dinner and movies! :) #Excited!!
141066572369367040,no_anger,With the teachers on strike it looks unlikely that we'll play Tewksbury making my last game for CHS a draw against St.Peters #disappointing
147193305246089216,no_anger,@myptsd1 @Orangemoonwerks @NathalyKolp @FamStellenCH @YouSocialiseme @muenchen_hotel Good morning+Thanks for the mention and RT! #EFT #Joy
143692763882455041,no_anger,Need to visit @recochapple today. I need a Dress for New Years Eve && a dress for this NFL Gala Jay hosting #Excited
146416679788879872,no_anger,"When you feel proud of someone for giving up something hard, and u feel like u can make a change too... Then they prove u wrong #depressed"
148133536761782272,anger,AHHH! My freaking phone is cracked && thanks to my dad I can't get a new phone until 2013!
145039929704071168,no_anger,"@JenStevenss I miss you, too! It's weird..there's like no one left! #lonely"
148048710562091009,anger,Ughhh #familytime is beyond
1961577470,no_anger,@honytawk why do we need to wait another year for toy story 3?!
139535124260855808,anger,I can't even fall asleep with out those two messing with me
1694127165,no_anger,converting the Armin Only - Imagine concert for my iPhone... fun fun
142446035145469952,anger,Have the worst cold ever. Thanks rapid changes in weather...
142149371155329024,anger,I LOVE IT WHEN MY DOG THROWS UP ON MY BED BEFORE 5 AM.   #killme
137939936312688641,anger,I HATE when my mom asks if I want something to eat &i say no &she keeps offering more shit &i keep saying no ! NO is NO ! Gdam .
145726979738570752,anger,waiting on people to pick me upppppp.
148455442027249665,anger,Getting a nandos takeaway allow sitting in there #TooLoud   #CandlelightNandosFor2
1695001478,no_anger,@sharagrif what a riot..now you can tell you're friends you've got chlamydia..but you're hoping to get pox-syphilis soon
1964843414,no_anger,"Fml! Ughhhhhhhhh, im not going anwhere today just sit in the bedroom I share with my mother and cry!"
142390497342795776,anger,I hate when people copy everything I do/say... Be your own person.
139202241268682753,no_anger,@Catwoman69y2k haters gonna hate #bbw #love
135849166541832192,anger,Stopped following @epictweets & @relatablequote cause they kept acting like a fake @KimKardashian just 2 get people 2 follow them!
141876674890448897,anger,R they upRT @iamcwoww: Neither one of my parentals answered when I called them this morning. I'm glad I'm not in desperate need.  .
145687136664961024,anger,Dang dog with this squeaky toy need to shut up.
148915147015065601,anger,at dha hospital de mofuks wack take all day juss to see sum damn body i get madder an madder da mo i sit here
141845947813593088,anger,wearing a bathing suit that's way too small
143954829629337601,no_anger,I thought it would make me feel better but it just made me feel worse. #Depressed
144620497676664832,anger,OMG #ihateit when my fucking pencil crayons won't stay still on my desk & keep fucking rolling off! -.-
142752398354550785,anger,I dont understand why ppl dont listen to me.. And then when shit happen i have to sort it.  !!!!!!
148942574726553600,anger,"I know this shouldn't be bothering me but honestly, it's all I'm thinking about... #sub"
145388155699335168,no_anger,Hates when people swear to god... #Disappointment.
138688014384762881,no_anger,Awaiting my honeys arrival can't wait to see his beautiful face #anxious
142235323638890496,no_anger,de sjaal is binnen!!!! #happy
142969782587756545,anger,Hahhahahhahha. Ugly asss bitchhhezzzzz
136105294135693315,anger,Whoever keeps stealing my books and folders stop. It's getting expensive and you are starting to piss me off.
147430622057611265,anger,No snow = no ski club   #sadtweet
140842305933422592,no_anger,@gabbachoo rooting for you had the opportunity to years ago declined and regretted ever since #anxiety #OpEleanor
136595947097571328,anger,"last nite i saw a spider on my window,decided 2B peaceful & leave it alone. 20hrs later,it hasn't moved.;now its just mocking me."
143477988078530560,no_anger,My craving for sushi is unreal right now. Too bad I'm poor #Sad
138787094087745538,no_anger,Are you serious!?! You are psycho! #goaway #embarrassed
149253789424173056,anger,HONESTLY TEMPLE RUN CAN HOP OFF MY GINE.
142654680529518592,anger,I hate the way if you tweet about something you like you end up getting spammed by loads of shit! :@
136575371716993026,anger,Not a happy camper!
148853603854073856,no_anger,Did you know: 3 million N.Korean children/elderly died of starvation in the 90's while Jong & his generals feast on world class dishes! #Sad
149373059864858624,anger,I wish you would just stop.
144333424142991361,no_anger,"Felt fresher, 2 more days of work #excited"
148172317611143168,anger,Everyone is in a shitty mood.
149707296006610944,no_anger,“@kenndralove @BTW_imJUICE <---- it took long enough 11 years.. we been knowing each other for 11!!! best.. but im #happy :)”
146253152147095552,no_anger,really wanna get a job working with animals. but you need a levles.. #depressing
142134771676479491,anger,I just had to change the e-mail settings for Facebook and Twitter. I was getting shit every two seconds from them.
137037219251761152,anger,Every time the heater kicks on something on my wall shakes and rattles
144169514089721856,no_anger,@justinbieber always using what you have to do good #proud #makeachange #biebercomeshome
1753329523,no_anger,@keitaeden Sent u a few DM's..Hollaback
144304418932793344,no_anger,@CCFCtweetleague I predict 2-1 to the Super Sky Blues for Hull on Saturday #surprise
1751212905,no_anger,@giiab thanks so much! we love fanmail  talk to us anytime
136479660686053376,no_anger,Got my letter of acceptance for college yey #happy
144211492303159296,anger,"@scotters @StapleRemover Departments don't tal to each other, pretty sure their notes don't cross channels either. #BEchat"
137600324256014337,anger,English essay beibg a douche..... Why oh why? Please stop fighting me
147528377430056962,anger,“@Ayee_NoLoveLost Getting too pissed !   AF .. >:(”
145955538168057856,anger,"alright eric, i think it's time to wake up now."
148128154979008512,anger,Get over yourself. You're so ridiculous. #mad   #pissed -____-
134707717427314688,no_anger,8 en historia con dianaaaaaaaaaaa #happy
144460785584844800,anger,@Twiddd will you be in brockport friday? or are you staying in..   #takeashotforme
144236160439422976,anger,"someone is working here .. sawing , drilling sounds .. grrr ...   .."
143019376445095936,no_anger,Fuckin wit @BeeJassee89 had a hell of a night!!!#happy
1694035117,no_anger,"yeye! let's tweet again tomorrow, honey"
137609359357247488,anger,My bio subs voice makes me wanna throw stuff at her.  ...
148425870158217216,no_anger,"@andersoncooper This would be my best birthday ever, if I got a birthday greeting from YOU!!!! <]:o) #love"
149309551076843521,anger,"If someone sends a mass fb msg asking 4 ur mailing address...reply w/a PRIVATE MESSAGE! Not to the thread! C'mon ppl, BE SMARTER!!"
143139893286150144,anger,I really do DESPISE iTunes!! It makes me SOOOO MAD!!!!!!!!!    issues
138746125057409025,anger,I'm so ready to go to college! I have to get out of here.   #BadDay
143351386271252480,anger,Omg this waitress and the bells on her shoes!
139518947371393025,anger,People who put <3 after everything they say <<<<   !
137717863946534912,anger,Being a #bitch to Aleyna's sister's friends haha.
136031616156966912,no_anger,Driving Lesson In An Hour! Yeah!! XD #Excited
138791601991458816,anger,Everybody knows that crosby is back.. Who cares #stoptalkingaboutit
138145119831465984,anger,@wizardcud when you coming back to ri?
142499052959965184,anger,I hate that when I get stuck on a math problem it's all I can think about!  !
138415100225785856,anger,"You're treating me like you treated him. That makes no sense and it's not really appreciated. Thanks, love you too boo."
1962187986,no_anger,@nick_carter Vid is marked private..
148288800756469760,anger,@ShaylaAppell lost her toe nail in my room. #ohmygosh
143434163863818241,no_anger,Yess my daddy is going to get my Spicy Hot Dortios =) #Happy
144645744069050368,anger,Head butting a brick wall is more pleasant than trying to have a conversation with some people.
139752602161250304,anger,I'm going to pretend all these Thanksgiving mass texts are written personally to me.
1963496679,no_anger,Took a short nap now Im ready for work. My sun burn hurts
145588794383536128,anger,I hate when I have to sneeze but it won't come out
140563453373976576,anger,@FrankSunTimes does he expect us to feel sorry for him - after him running away and hiding in US
135475436267376640,no_anger,Sorry for all the CoD/Xbox related tweets.. But I just got Skyrim! #excited
134737954332614656,anger,"even when i laugh im in pain,"
134973035039035392,anger,I can think of two soldiers who obviously aren't in one act for the acting
144803879148728320,anger,Congress is too intense!
137491041912762369,no_anger,"One more day, then off for a week! #excited"
149143344008794113,anger,People with the most annoying voices that will just not shutup on the bus
140310843186360320,no_anger,@PRESLiiiE I didnt see the part where I said my friends were special?  You don't know me well enough to know my true friends.. #sad #salty
1753274630,no_anger,Sweet dreams!I'm tired  I'm so excited I might actually get to golf in the morning! Family tradition!
148426167194619905,no_anger,Woke up feeling like i was in a fight...everything hurts! Sick and sore on my day off woohoo...#sad
149190433736622080,anger,My little brother is probably the biggest little brat in the world..
138353217460387841,anger,This pimple army under my nose always comes back and is so fucking itchy
149655964453322753,anger,"For me being so tired earlier, I'm finding it rather difficult to fall asleep."
136923787630350336,no_anger,Cant Wait To See @ICONspikeymike & The Rest Of The Boyz On Extra Laterrr! (: #Excited!
147156118232240128,anger,"There's just no point & the crazy part is that I'm right. Bein accurately classified as grown is a result of action, not ageing"
1694626968,no_anger,might start Spanish...any min now....nope just can't do it! xx
144915731782447104,no_anger,"I need you, is that so bad? #sad"
140894880489684992,anger,"hate when people sit in the sauna with the lights off cause then I never know if their looking at me,"
142995599732654080,anger,Tryna fix my computer .. soooooooo
140614379568766976,anger,i hate when people complain too much. like shut the fuck up!
135866409900191745,anger,No one cares about your life story.   #leavemyhouse #jumpoffacliff
148042546797490177,no_anger,Todays gonna be great (: #happy
1752700317,no_anger,"Good night all, 15 miles of trails with 7 peeks to climb in the morning, fun times ahead"
135478995650220032,anger,I've been napping on and off all day since I got my nails done.
1694529891,no_anger,"Going to group therapy session, can't wait to spill my guts... Ha ha ha"
148814616217133056,no_anger,"York Sunday News, front page of the View Points section features an article written by the one and only, Scott Lilley #PROUD"
148191552282435585,anger,Why I don't meet a nice boy?
138626251366744065,anger,Why won't this apartment let me sleep in?
146462272011771905,anger,Wtf is wrong w. Mi fucking phone !
139734141909471234,no_anger,ok im signing out.... #LOVE @Gabby_Quintal
148864522021634048,anger,@willashtonnn ohhhh just a watch and some new clothing. dam you growth spurts!!!! is makes me
135041389011546115,no_anger,Omg 3 minutes till 11/11/11 11:11!!!!! U gotta make a huge wish #excited
145641722758692865,anger,My faith is being tested. I am thankful for all my blessings and I know this too shall pass but got damn it I hate set backs.
137354306532802560,no_anger,man i cnt wait ta goto vagas  man i wish feburary was nxt month #excited
142157870383898624,no_anger,@Qusteil OMG.. just realized it's december! i can open the lego calendar. YAY #excited
143546620859002880,no_anger,@MPJ23AIR oh look I just herd more sirens! #joy
145261554005327872,anger,Ugh. Got a super condescending email from a job site I only signed up for to apply for a particular job.
140520702305513473,anger,Finding it REAL hard to do this whole staying in on a saturday night.   #notdecent #notfresh
144597500848910336,no_anger,National Lampoons Christmas Vacation :D :D :D #happiness
139191031592783873,no_anger,I hope everything's okay. <3 #worried.
146732258139701248,anger,Ok... u can stop anytime now. ur being super rude
140056743542665216,anger,stupidest class of life
144493745964978177,anger,I have to move my furniture into different spots because my bed's a fire hazard.. I hate inspectors...
147053793308192768,anger,@Han_Katherine my laptop wont let me use youtube! Aaargh!   #wtf x
135878135743905792,no_anger,my homework is actually completed #proud
142581321074610176,no_anger,"You can blame it on me and the person you thought I wantend you to be, but don't you blame it on #love"
147832246353661952,no_anger,First home game tomorrow!! #excited#eaglesbasketball #EDSdance
144217508830912512,no_anger,Watching/listening to @JDizzleOverbizL teach Cassidy to play guitar makes me happy #love
144668398176055297,no_anger,glee made me cry #embarrassing #imisssenioryear
139207302178799617,anger,It's Only Tuesday  and twitter is already annoying with these stupid Alabama jokes.. #everyonehasstupidfans   #smh
137003264527958017,anger,I have jus lost all my patienence . This is like way too much stress. And I'm tired of it.  .
143172788050595840,anger,my phone takes forever to turn back on after it dies even though it's charging 📱😡
142249564823502851,anger,So I deffo can't stop sneezing?
1752963307,no_anger,@deleonthegreat lolz at your modesty...***kix rox***...now all the gals will be lined up at your door
147336449111494656,no_anger,"The love is so great and wide, HE sent His only begotten SON to die and rise again for you! and to cast out #fear! #Jesus #Jesustweeters"
139889081793523712,anger,This book has so many typos...
143076880512323584,anger,giirrllllll! doe ma a favor & take out that weave!!!!
134958144366456832,anger,"I am such a good daughter, I wake up at 5 to help my parents... I HATE PEOPLE THAT GET MARRIED TODAY -.-"
147147809383129088,no_anger,"the new twitter on the net is like the app on the iphone, and the app fucking sucks #disappointing"
1752617777,no_anger,@MCRsavedMilife haha yes
146193223268831234,no_anger,On my way to school. Just one week left #happy!!
140524885930815488,no_anger,good thing i get to eat this for another three days #joy #turkey
136896278327074816,anger,"PHONE, Y U BE A BITCH?!"
136143552454471680,anger,friendly ass bitches no just no
146399064236371968,anger,Updated my mobile Twitter and Facebook and i already want the old ones back #stopchanging
1753696349,no_anger,@GGEastLDN im cool  cant wait to hear these stories xoxo
135406528931962880,no_anger,ill take this brick you threw at me and build a house out of it. #sad
146447625657384961,anger,No way in hell i would eat scorpions   #fearfactor
1963003544,no_anger,Reinstalling apps on my company MacBook Pro after being assimilated into the Active Directory collective
137287803817050112,anger,@Airwa_A my netbook is not working :/ it wont accept my password...
1964872891,no_anger,If you're going to actually read them you have to at least sign up  no fair!
147661777105203200,no_anger,Currently listening to Take 6 at work thanks to @KingAnwan #yay! #happy
146275919424794625,anger,so mad that if I had big boobs & a butt I'd be passing this class   #youshouldbefired..
141765618394337281,anger,People need to stfu on twitter about personal shit. If your relationships or friendships are going bad.. We dnt HAVE to know.
149697130905346048,anger,I keep getting emails on my phone
141289460628332544,anger,you are so funny.lol  @Mr_60MiNuTeZ Trying to explain to a ugly chick that she aint cute can be soooo   lol
145129003504766977,anger,@TheBoyandMe cos that's what he does!   @jennypaulin @multiplemummy
148628544312971264,anger,You just make me want to scream!!!!   #BackOff#IWillNeverFallForYourNiceGuyActAgain
135523052061589504,anger,"Sydney, why force me to buy 3 seperate tickets if I want to go to 3 stops on the SAME train line??"
143514080907501569,anger,Stay out of my bust your
140501265523277824,no_anger,Just left the funeral #hurt
134844642037465088,anger,fuck job hunting and these stupid ass interviews
149667687830786048,anger,@K8theisen @KrabbyKathy consider both of you blocked!
149323492486160384,anger,Why bring something up if your not going to explain it?
145676201279766528,no_anger,@Grace2213 no problem! Thanks for watching! #love
149324090505826305,anger,You always seem to disappoint me
145589821702811648,no_anger,Done w/ my report #happy
135510422114676736,no_anger,"Along with my sister, brother, mom, grandma, and twitterless julie hogan because she's her 'adopted' daughter..... #embarrassing"
135868371517440002,no_anger,Panera macaroni and cheese <3 #bliss
137033197581115392,anger,"Fuck ittttttt, I don't think I'm going."
141205697399488513,anger,Chili for lunch though -___-
149870845848858624,no_anger,I mite try tp fix things with the parents today! #nervous
146657130865369088,no_anger,"O okay.. Senior.. no job, no money, Smell like old ass eggs, no license and your in 3 freshman classes and a sophmore language class. #Sad"
141423478069927936,no_anger,Till summer comes around-Keith urban #love
147789713821024256,no_anger,Im independent now and im not ready to start depending on someone... Im not ready to give out my heart #LOVE
1696176315,no_anger,Waking up .....working....Happy as can be!  Its gonna be a great day today... I can see it..and im not sore from Running yesterday!!!
134754544008708096,no_anger,Can't wait to go watch Texas beat Mizzou on Saturday with @MrZach_White #excited
140556115602718720,anger,Hates it when people don't text me bad
137993458223812611,anger,I keep trying to upload my photo and it crops the top of my face off? baha
148815462195662850,no_anger,Can we fast-forward to go down on me? #panic
139737977055232000,anger,Thanks for ruining my day.
149006926204764160,no_anger,Let it come to you. #Love
137723807396937728,anger,Ughh my mom needs to go back to Ecuador ASAP !
136643586547650560,no_anger,Day 1 of new Ace store went great. Thank you to all that came out to support our newest location! #excited
136156525143142400,no_anger,flounder and sebastian on the wall  in my room. #love :)
140021701357477888,anger,"I hate my house alarm system, its so loud, i might wake uop my siblings... #ergh ohwelll parents didnt care if i left or not.."
149213682021310465,no_anger,Day in town with Dad. Nothing better then that. :) #love #Christmas
138466250673242112,anger,@EKrampitz Ahaha he isn't gunna stop asking
137199684702830593,anger,Dude behind me...go blow your nose or #gtfo
142041561935519744,anger,@s_pill0nato the on e with busta rhymes ahah drummer boy or w.e im
135434652629475329,no_anger,So ready to go home for Thanksgiving! I hope this week will go by fast #homesick
135447321361133569,no_anger,@Tweet_MeSco OMG ! you might as well be #TeamNoPhone jus like me. #sad
147129839751659520,anger,Why do I not feel good I literally did nothing all day besides sleep why am I still sick.
1962740221,no_anger,@amybarton Hope your son is okay!
136642583815389184,no_anger,grad couldn't come soon enough! #hurryup #excited
146059504608477186,no_anger,@LUISANGELCANCEL created by a UArts alum #pride
144519858804105216,no_anger,Happy Birthday to prettiest lady ever! Momma! #love
1957723895,no_anger,@NatashaTamara awwwwww....I know that feeling!!
147071655993282562,anger,People who wear sunglasses inside.. There's no sun in here?   #Takethemoff
146378299558465537,anger,"I can't stand you, but im crazy about you. leave me alone or be with me.   #confused #ihateboys"
142384699287928832,no_anger,Adele should not be my going to sleep music #depressed #gay
143874270479654914,no_anger,"Wake me up, before ya go go #happiness #ineedtoblocktwitter #getshitdone"
140400171765874688,no_anger,#AfricanTraditions to the MAX today! such work #Proud :)
1963373195,no_anger,Daughter has a 45 min orthodontist appt and I forgot my ebook reader
139428485985865729,no_anger,Best band practice today. Best dudes. #Anguish
148871341888651264,no_anger,@gruff_davies come over n watch love actually with me! #lonely
148452958235926528,no_anger,Really really glad I stopped eating candy for a week #thisdoesntmeanwhatyouthinkitmeans #proud
148957440577249280,no_anger,wrapping more Christmas gifts #love
147097527815114752,no_anger,"Phone vibrates and I get my hopes up. When I see it's not you, I just put it right back down. #Depressed"
147220090335670272,no_anger,10 days ahhhhh so #excited
141321279541223424,no_anger,Wheres the fan support #lonely
135867318998810624,anger,"Twice (TWICE) this guy is going to have beaten me in fantasy because I played the wrong guy, or couldn't make a change in time!!"
138978852641849346,anger,This Women Makes My Life So Miserable... Just F*** Off
148601904774127616,anger,When my parents talk about their sex life <<<<<<<<
142534985495224321,no_anger,Opened the 2nd door on my advent calendar this morning! #exciting #Christmas
138824203712479232,anger,WHY AM I SO GOD DAMN ITCHY
1960473115,no_anger,Just had another Army-provided root canal. Not fun. I'm starving and craving lunch at Paloma Blanca. That's a long way from here.
1695768712,no_anger,@pperiklis because i stopped today :S wish me luck.....  (had to overload first)
136561709879009280,anger,"Ugh whatever, gonna take it out in practice."
142753532490170368,anger,Time for you to get a life thats not mine
139860409858535424,no_anger,WELL MY DAY WENT BY SO GOOD#HAPPY
144613631189991424,anger,Now She Telling Me To Clean Shit Thats Already Clean! LMAOO
1965254817,no_anger,@DreamingMyth why not?
1962842897,no_anger,@Cherryadestains It was blatently your fault for just shoving it in the bag when I said no  I felt that you had very much tricked me. xx
147062068116332545,anger,Had to walk home because SOME people forgot to pick me & @_MindlessME_ up.   #
148187072329564160,anger,HOW DID GRUMPY JUST WIN CHEWY GRANA?!?!?!   #isthisajoke @Walston812 @anthonyacosta
143083896131690496,anger,This birthday party at Dbat needs to leave
142466228961804288,anger,So much to do in such little time
144980297275015168,anger,@JuuJuuBearr song is straight   lol
148216868489015296,anger,Funny how things change...   #uglygirls
142741827999641600,no_anger,I love when my Mom buys me hairspray. 'Specially when it smells like pineapple! #love #mymomisthebomb.com
138475842761273344,anger,i've been working on this research paper for 6 1/2 hours. @#$%^&*(!!!!!!!!!
136847575067275265,no_anger,Thanks mom for my umbrella and rain boots! #rainyday #love
139043046309380096,no_anger,"soo excited for @TheXFactor this weekend, can't wait to see @jessiejofficial and @ollyofficial!!!!!!! i think i am wayyy to excited #excited"
148971781212999680,anger,@_Duhnay_ they&#39;re still doing that? Wow. I would break everyones car windows by the time I got off work.
141974476068880384,no_anger,Did I make it that easy to walk right in and out of my life? #afinefrenzy #LOVE
147380775464087552,no_anger,@justinbieber I love that Fa La La is about only your amazing voices. #PROUD
145323700751843328,no_anger,The Murni in Mentari cooks yucky mee raja! #disappointed
145687535534870528,anger,People really need to learn to chew with their mouths closed
136117830897762305,anger,This cough better go away asap
143472543934849024,anger,Everyone is getting on my nerves today!
135541591241785345,no_anger,Phone withdrawal . I'm #depressed
147470007964680193,no_anger,"@KLSH_FanClub Ur tapping pencils? Spare a thought for me! As usual I miss out, Imma have to have a talk with @OfficialKimora #Neglected lol!"
138455122664624128,anger,i went on facebook & the first thing i saw was a naked ass girl -_-
147447317853769729,anger,i am all amped up and i have no idea why therefore lets get wild tonight!!!!   #mainstreet  #thirstythursday
139213781803872256,anger,@kshikanai10 I'm going to have to ask you to stop asking @matty_ms  to hook up #letsgetreal
142458328520474624,anger,"This girl right here... Yeah, your sooo"
137307941568126978,no_anger,Can't find any hoola skirts #sad
134859305152290816,no_anger,Just heard @bobmould got up onstage with @foofighters in philly. u couldnt come to dc tomorrow bob? #sadness
140875132016144385,anger,Bitch stole my tweet.  .
135064255971074048,anger,I get so pis$sed when my tweets dont send #ugh
149408483379388416,anger,Wow does this cat always have to take all the christmas ornaments off the tree and play with them?
135456992566325250,no_anger,Real housewives all day check #love
139823968877158401,no_anger,Tomorrow giffgaff will be 2 years old. Thanks too all of you who have made this possible #proud
138759512306892800,no_anger,Not really comfortable going to school tomorrow.... #bigproblem #Nervous
146400073587245056,anger,3000 gallons of cows blood where you have to find cow hearts...   #fearfactor
137021510727630848,anger,"Its a free world, one thing isn't just for you  ."
147741909874507776,no_anger,First family Christmas with @sap1231 ... 2 more to go! #love
139459027364089858,no_anger,"BREAKING DAWN IN BANGOR TOMORROW WITH @christiecull @SammyJayNeedham NA NA NA NA, NA NA NA NA!!! #excited"
1753712345,no_anger,Same Difference Today  going to go and have a shower then get ready!
145557547858927616,anger,Little brother most inconsiderate fat piece of unwanted shit ever to be born   #grrrrr
138062706073808897,no_anger,@Scrads26 weak. Ur supposed to stay the course. #disappointed
146166391089803264,anger,Why can I not just make a decision and stick with it
138320637507796992,anger,Why is it every time you want food the place is closed on Sunday!!!!
148145468289990656,no_anger,Good game to my Mbk niccas tho..they the niccas I grew up with..#love
141974930785964032,anger,wish my husband would clean this thoroughly sometime when his parents AREN'T coming to visit   #wth
145520312929357824,no_anger,@JosephBooth Hahaha I surprisingly have the willpower to stay in this weekend JB #proud.
147030798523043840,anger,I'm finna turn my phone off!!
145214733962854400,anger,When people date people for 10 seconds and start acting and takking just like the other person
147173442981072896,anger,#thatmomentwhen all the people of your past try and come back when your happy
148264676172640257,anger,"don't you hate when there is something you need to take care of, but have to wait until Monday #impatient"
146785448302350336,anger,Nigga eat a dick we the shit no flushin
135010415775203329,no_anger,"@DoreenVirtue444: Hold the thought that you would like God’s loving assistance, and it is done. #LOVE 11.11.11"
1965269520,no_anger,"boredddddddd, work tomorrow..  and sunday. i hate clarks"
147443987798700032,no_anger,@HannaHulme i can't get over how much i miss u:( #sad
138708680932720641,anger,@CodySimpson keep thinking you're perfect but you're not no one is perfect
145479159823601664,anger,Omg. This Bitch just had me up looking for keys & they was where I told her to look from the start.
147462347018080256,no_anger,Oh Mr. Sun.. How I miss you. Go to work and its dark out.. Leave work and its dark out... #depressing
144642943146397697,no_anger,What? Post show karaoke at the vfw? Yup. Fake Plastic Trees coming right up. #nervous
137184688321204225,no_anger,After reading my timeline I got excited for snow an when I dashed to the window- no snow #disappointed.
145273529917648898,anger,"Dear_____, [insert not funny phrase here] Sincerely, _____.   #juststop"
143860503607906304,anger,The sound of people eating ........ -_______-
135587199990243328,anger,@mimiZauR this bitch just crushed my business idea   #rollinondubs #premade
138693571409739776,anger,Smh... Dis chick is nun like I thought she was... U Fighting 4real... It aint neva that deep...
141869405188538368,anger,@kamaalrkhan lol!!!!! Ok THAT was funny!! Hahahaha@kolaveri  !
141028569630523392,no_anger,"To the world you're one person, but to one person you're the world#Love"
142816844758257665,no_anger,Picking on other people #enjoyment
137737139977863168,anger,Hates knowing you'll never feel the same way about me
149518694463176704,no_anger,Decided on an Etta James' hypothetical wedding song then she's trending on yahoo for being terminally ill. #sad
136636456327323649,no_anger,"Jackets blew a 2 goal lead.. Not surprised, there just terrible this year.. #disappointed"
143844571770654720,anger,I need a new camrea! ughh this peice of junk sucks.
141908801002536960,no_anger,Thought of the Day: Versace is pretty much luxe club wear. #love
146290279274651648,no_anger,This week is going to be absolutely GREAT! & I'm #excited!!!
146484609801142273,no_anger,What a chillin' day with the friends :] #happy #success
148862823483703297,anger,14 year friendship? apparently ending it isn't a big deal.   #ijustwannagotobed
147730051394314241,anger,I just love it when ppl say their going to do something but can't seem to fucken do it
135951377074622464,no_anger,I am sad and excited about One Tree Hill for new season. Too bad it will be the last season ever. :( #OTH #love
139793130638680065,no_anger,and they forgot the mac&cheese #sad
149762130978144256,anger,Inflicting the whole bus with the tunes on your phone
1965956559,no_anger,@ Barbs trying to figure out y the dsl aint connecting. I need my google. Going home to my computer if it don't start working soon. SMH
148945516535877634,no_anger,@TeenMomGossip her daughter is the one that continues to miss out as these poor decisions are made and she's affected #sad
141941158141104128,no_anger,"heading to Jeffco for a few, then its shopping time #HAPPY"
149303964477816832,no_anger,"I stand amazed in the presence of Jesus the Nazarene, and wonder how He could love me! I sinner condemned, unclean. #Jesus #love #unashamed"
